--- Pendolo di torsione ---
Tempo,Forzante,Pendolo
0,000	0,000	0,001
0,020	0,000	0,002
0,040	0,000	0,000
0,060	0,000	0,003
0,080	0,000	0,003
0,100	0,000	0,001
0,120	0,000	0,002
0,140	0,000	0,002
0,160	0,000	0,002
0,180	0,000	0,003
0,200	0,000	0,002
0,220	0,000	0,003
0,240	0,000	0,002
0,260	0,000	-0,001
0,280	0,000	-0,001
0,300	0,000	0,001
0,320	0,000	0,000
0,340	0,000	0,000
0,360	0,000	-0,001
0,380	0,000	-0,001
0,400	0,000	-0,002
0,420	0,000	-0,001
0,440	0,000	-0,001
0,460	0,000	-0,001
0,480	0,000	-0,001
0,500	0,000	-0,001
0,520	0,000	-0,002
0,540	0,000	0,000
0,560	0,000	-0,005
0,580	0,000	0,000
0,600	0,000	-0,001
0,620	0,000	0,000
0,640	0,000	0,000
0,660	0,000	0,001
0,680	0,000	0,001
0,700	0,000	0,001
0,720	0,000	0,000
0,740	0,000	-0,001
0,760	0,000	0,002
0,780	0,000	0,001
0,800	0,000	0,000
0,820	0,000	0,002
0,840	0,000	0,001
0,860	0,000	0,002
0,880	0,000	0,003
0,900	0,000	0,002
0,920	0,000	0,004
0,940	0,000	0,006
0,960	0,000	0,003
0,980	0,000	0,007
1,000	0,000	0,007
1,020	0,000	0,006
1,040	0,000	0,005
1,060	0,000	0,003
1,080	0,000	0,001
1,100	0,000	0,002
1,120	0,000	0,001
1,140	0,000	-0,001
1,160	0,000	0,000
1,180	0,000	-0,001
1,200	0,000	-0,001
1,220	0,000	0,000
1,240	0,000	-0,001
1,260	0,000	-0,001
1,280	0,000	0,000
1,300	0,000	0,000
1,320	0,000	0,000
1,340	0,000	-0,001
1,360	0,000	-0,002
1,380	0,000	-0,001
1,400	0,000	-0,001
1,420	0,000	-0,001
1,440	0,000	-0,001
1,460	0,000	-0,002
1,480	0,000	-0,001
1,500	0,000	0,000
1,520	0,000	-0,001
1,540	0,000	-0,001
1,560	0,000	0,000
1,580	0,000	-0,002
1,600	0,000	-0,001
1,620	0,000	0,000
1,640	0,000	-0,001
1,660	0,000	0,001
1,680	0,000	0,003
1,700	0,000	0,001
1,720	0,000	0,002
1,740	0,000	0,006
1,760	0,000	0,003
1,780	0,000	0,005
1,800	0,000	0,003
1,820	0,000	0,007
1,840	0,000	0,003
1,860	0,000	0,003
1,880	0,000	0,000
1,900	0,000	0,003
1,920	0,000	0,002
1,940	0,000	-0,001
1,960	0,000	0,000
1,980	0,000	0,000
2,000	0,000	0,000
2,020	0,000	0,000
2,040	0,000	0,001
2,060	0,000	0,000
2,080	0,000	0,001
2,100	0,000	0,001
2,120	0,000	-0,001
2,140	0,000	0,003
2,160	0,000	0,001
2,180	0,000	-0,001
2,200	0,000	0,000
